Unnamed: 0,Title,Year,Age,IMDb,Rotten Tomatoes,Netflix,Hulu,Prime Video,Disney+,type,Exclusive,StreamPL
1959,White Collar,2009,16+,8.2,96%,0,1,0,0,1,1,H
1960,Friday Night Lights,2006,7+,8.7,97%,0,1,0,0,1,1,H
1962,Buffy the Vampire Slayer,1997,7+,8.2,82%,0,1,0,0,1,1,H
1963,Bob's Burgers,2011,16+,8.1,91%,0,1,0,0,1,1,H
1965,Legion,2017,16+,8.3,91%,0,1,0,0,1,1,H
1966,Elementary,2012,16+,7.9,95%,0,1,0,0,1,1,H
1967,Taboo,2017,16+,8.4,76%,0,1,0,0,1,1,H
1968,Atlanta,2016,18+,8.6,97%,0,1,0,0,1,1,H
1969,The Shield,2002,18+,8.7,90%,0,1,0,0,1,1,H
1970,Normal People,2020,,8.8,83%,0,1,0,0,1,1,H
1971,The Office,2001,16+,8.5,96%,0,1,0,0,1,1,H
1973,Naruto ShippÅ«den,2007,7+,8.6,,0,1,0,0,1,1,H
1974,09/01/2001,2018,16+,7.7,81%,0,1,0,0,1,1,H
1975,Misfits,2009,18+,8.2,92%,0,1,0,0,1,1,H
1976,Veronica Mars,2004,16+,8.3,92%,0,1,0,0,1,1,H
1977,11.22.63,2016,18+,8.2,80%,0,1,0,0,1,1,H
1978,Frasier,1993,7+,8.0,93%,0,1,0,0,1,1,H
1979,Line of Duty,2012,18+,8.6,97%,0,1,0,0,1,1,H
1981,Steins;Gate,2011,16+,8.8,100%,0,1,0,0,1,1,H
1982,The Killing,2011,18+,8.2,69%,0,1,0,0,1,1,H
1983,The Good Doctor,2017,16+,8.2,,0,1,0,0,1,1,H
1984,Preacher,2016,18+,8.0,87%,0,1,0,0,1,1,H
1985,The Orville,2017,16+,8.0,65%,0,1,0,0,1,1,H
1987,Desperate Housewives,2004,7+,7.4,72%,0,1,0,0,1,1,H
1989,Battlestar Galactica,2004,16+,8.6,82%,0,1,0,0,1,1,H
1990,Over the Garden Wall,2014,7+,8.8,88%,0,1,0,0,1,1,H
1991,Revenge,2011,16+,7.8,69%,0,1,0,0,1,1,H
1992,Tokyo Ghoul,2014,18+,7.9,100%,0,1,0,0,1,1,H
1993,Superstore,2015,16+,7.8,92%,0,1,0,0,1,1,H
1994,Lie to Me,2009,16+,8.0,78%,0,1,0,0,1,1,H
1995,One Piece,1999,7+,8.7,,0,1,0,0,1,1,H
1996,Spaced,1999,18+,8.6,100%,0,1,0,0,1,1,H
1997,12 Monkeys,2015,16+,7.7,88%,0,1,0,0,1,1,H
1999,Devs,2020,18+,7.8,81%,0,1,0,0,1,1,H
2000,The Rookie,2018,16+,8.1,68%,0,1,0,0,1,1,H
2001,DAVE,2020,18+,8.4,62%,0,1,0,0,1,1,H
2002,Younger,2015,16+,7.8,99%,0,1,0,0,1,1,H
2003,Food Wars! Shokugeki no Soma,2015,18+,8.3,,0,1,0,0,1,1,H
2004,Smallville,2001,7+,7.4,78%,0,1,0,0,1,1,H
2005,Dirk Gently's Holistic Detective Agency,2016,16+,8.3,85%,0,1,0,0,1,1,H
2006,Broad City,2014,18+,8.4,99%,0,1,0,0,1,1,H
2009,Nathan For You,2013,16+,8.8,97%,0,1,0,0,1,1,H
2010,Angel,1999,7+,7.9,88%,0,1,0,0,1,1,H
2011,Timeless,2016,7+,7.7,91%,0,1,0,0,1,1,H
2012,Castle Rock,2018,18+,7.6,87%,0,1,0,0,1,1,H
2013,Fresh Off the Boat,2015,7+,7.8,94%,0,1,0,0,1,1,H
2014,You're the Worst,2014,18+,8.1,95%,0,1,0,0,1,1,H
2015,The Affair,2014,18+,7.9,86%,0,1,0,0,1,1,H
2017,The Last Ship,2014,16+,7.5,83%,0,1,0,0,1,1,H
2018,Everybody Hates Chris,2005,7+,7.4,95%,0,1,0,0,1,1,H
2019,Raising Hope,2010,16+,8.0,96%,0,1,0,0,1,1,H
2020,Boston Legal,2004,16+,8.4,86%,0,1,0,0,1,1,H
2021,Cowboy Bebop,1998,18+,8.9,,0,1,0,0,1,1,H
2022,The Terror,2018,18+,8.0,87%,0,1,0,0,1,1,H
2024,Future Man,2017,18+,7.8,91%,0,1,0,0,1,1,H
2025,Inside No. 9,2014,18+,8.5,100%,0,1,0,0,1,1,H
2026,Zoey's Extraordinary Playlist,2020,16+,8.1,74%,0,1,0,0,1,1,H
2027,The Strain,2014,18+,7.3,79%,0,1,0,0,1,1,H
2028,The Venture Bros.,2004,18+,8.5,92%,0,1,0,0,1,1,H
2029,Demon Slayer: Kimetsu no Yaiba,2019,18+,8.8,,0,1,0,0,1,1,H
2030,The League,2009,18+,8.2,81%,0,1,0,0,1,1,H
2031,Parenthood,2010,7+,8.2,88%,0,1,0,0,1,1,H
2032,Samurai Champloo,2004,18+,8.5,88%,0,1,0,0,1,1,H
2033,Mrs. America,2020,18+,7.5,96%,0,1,0,0,1,1,H
2035,Please Like Me,2013,18+,8.5,100%,0,1,0,0,1,1,H
2036,My Name Is Earl,2005,16+,7.7,82%,0,1,0,0,1,1,H
2037,Little Fires Everywhere,2020,18+,7.7,77%,0,1,0,0,1,1,H
2038,The Act,2019,18+,8.0,89%,0,1,0,0,1,1,H
2039,Dollhouse,2009,16+,7.7,72%,0,1,0,0,1,1,H
2040,Southland,2009,16+,8.4,87%,0,1,0,0,1,1,H
2041,Dragon Ball,1986,16+,8.5,,0,1,0,0,1,1,H
2042,Damages,2007,18+,8.1,91%,0,1,0,0,1,1,H
2043,Looking for Alaska,2019,18+,8.1,92%,0,1,0,0,1,1,H
2044,American Dad!,2005,16+,7.3,,0,1,0,0,1,1,H
2045,Legend of the Seeker,2008,16+,7.6,42%,0,1,0,0,1,1,H
2046,The Exorcist,2016,16+,8.1,89%,0,1,0,0,1,1,H
2048,Brockmire,2017,18+,8.1,98%,0,1,0,0,1,1,H
2049,High Fidelity,2020,18+,7.6,85%,0,1,0,0,1,1,H
2050,Better Things,2016,7+,7.7,97%,0,1,0,0,1,1,H
2051,Happy Endings,2011,16+,7.7,78%,0,1,0,0,1,1,H
2052,Fear the Walking Dead,2015,18+,6.9,73%,0,1,0,0,1,1,H
2053,TRIGUN,1998,7+,8.3,100%,0,1,0,0,1,1,H
2054,In the Flesh,2013,18+,8.0,97%,0,1,0,0,1,1,H
2055,The Bridge,2011,18+,8.6,,0,1,0,0,1,1,H
2057,Better Off Ted,2009,7+,8.2,89%,0,1,0,0,1,1,H
2058,The Gifted,2017,16+,7.4,79%,0,1,0,0,1,1,H
2059,Lethal Weapon,2016,16+,7.9,89%,0,1,0,0,1,1,H
2060,The Last Man on Earth,2015,16+,7.3,84%,0,1,0,0,1,1,H
2061,Chicago Fire,2012,16+,7.9,,0,1,0,0,1,1,H
2062,Sleepy Hollow,2013,16+,7.4,77%,0,1,0,0,1,1,H
2063,Rescue Me,2004,18+,8.3,89%,0,1,0,0,1,1,H
2064,Horace and Pete,2016,18+,8.5,96%,0,1,0,0,1,1,H
2065,Snowfall,2017,18+,8.0,81%,0,1,0,0,1,1,H
2066,Shadowhunters,2016,16+,6.6,76%,0,1,0,0,1,1,H
2067,Top of the Lake,2013,18+,7.5,82%,0,1,0,0,1,1,H
2068,Prime Suspect,1991,18+,8.4,100%,0,1,0,0,1,1,H
2069,Deutschland,2015,18+,8.1,94%,0,1,0,0,1,1,H
2070,Rizzoli & Isles,2010,16+,7.6,72%,0,1,0,0,1,1,H
2072,Key & Peele,2012,18+,8.3,97%,0,1,0,0,1,1,H
2073,The Mighty Boosh,2004,16+,8.3,100%,0,1,0,0,1,1,H
2074,Blindspot,2015,16+,7.4,,0,1,0,0,1,1,H
2075,Stumptown,2019,16+,7.5,92%,0,1,0,0,1,1,H
2076,The Mindy Project,2012,16+,7.4,86%,0,1,0,0,1,1,H
2077,Empire,2015,16+,7.4,84%,0,1,0,0,1,1,H
2078,Quantum Leap,1989,7+,8.1,,0,1,0,0,1,1,H
2079,The Librarians,2014,16+,7.3,89%,0,1,0,0,1,1,H
2080,The Middle,2009,7+,7.5,,0,1,0,0,1,1,H
2081,The Resident,2018,16+,7.6,,0,1,0,0,1,1,H
2082,Manifest,2018,16+,7.2,57%,0,1,0,0,1,1,H
2083,Saturday Night Live,1975,16+,8.1,,0,1,0,0,1,1,H
2085,Nip/Tuck,2003,18+,7.6,75%,0,1,0,0,1,1,H
2086,New Amsterdam,2018,16+,8.1,34%,0,1,0,0,1,1,H
2087,Hellsing Ultimate,2006,18+,8.3,80%,0,1,0,0,1,1,H
2088,Steven Universe,2013,7+,8.2,,0,1,0,0,1,1,H
2089,Drake & Josh,2004,7+,7.7,,0,1,0,0,1,1,H
2090,Ugly Betty,2006,7+,6.5,97%,0,1,0,0,1,1,H
2091,black-ish,2014,7+,7.1,91%,0,1,0,0,1,1,H
2092,Marvel's Cloak & Dagger,2018,16+,6.7,87%,0,1,0,0,1,1,H
2093,Wilfred,2011,18+,7.8,83%,0,1,0,0,1,1,H
2094,Catch-22,2019,18+,7.8,84%,0,1,0,0,1,1,H
2096,M*A*S*H,1972,7+,8.4,,0,1,0,0,1,1,H
2097,Invader Zim,2001,7+,8.3,100%,0,1,0,0,1,1,H
2098,For Life,2020,16+,7.5,86%,0,1,0,0,1,1,H
2099,Wayward Pines,2015,16+,7.4,61%,0,1,0,0,1,1,H
2100,Sailor Moon,1992,16+,7.7,90%,0,1,0,0,1,1,H
2101,Home Movies,1999,7+,8.0,100%,0,1,0,0,1,1,H
2102,Mr Inbetween,2018,18+,8.3,95%,0,1,0,0,1,1,H
2103,Mayans M.C.,2018,18+,7.5,86%,0,1,0,0,1,1,H
2104,The Unit,2006,16+,8.1,84%,0,1,0,0,1,1,H
2105,I Love Lucy,1951,all,8.4,,0,1,0,0,1,1,H
2106,Nashville,2012,7+,7.7,90%,0,1,0,0,1,1,H
2108,Ramy,2019,18+,8.0,97%,0,1,0,0,1,1,H
2109,Don't Trust the B---- in Apartment 23,2012,16+,7.3,85%,0,1,0,0,1,1,H
2110,MythBusters,2003,7+,8.3,,0,1,0,0,1,1,H
2111,The Goldbergs,2013,7+,8.1,,0,1,0,0,1,1,H
2112,Letterkenny,2016,18+,8.7,,0,1,0,0,1,1,H
2114,Regular Show,2010,7+,8.4,,0,1,0,0,1,1,H
2115,Motherland: Fort Salem,2020,16+,6.9,58%,0,1,0,0,1,1,H
2116,Bunheads,2012,16+,7.6,100%,0,1,0,0,1,1,H
2117,CSI: Crime Scene Investigation,2000,16+,7.6,,0,1,0,0,1,1,H
2118,One Tree Hill,2003,16+,7.6,,0,1,0,0,1,1,H
2119,Afro Samurai,2007,18+,7.7,100%,0,1,0,0,1,1,H
2120,Graceland,2013,16+,7.7,86%,0,1,0,0,1,1,H
2121,Scream Queens,2015,16+,7.1,75%,0,1,0,0,1,1,H
2122,Genius,2017,7+,8.4,70%,0,1,0,0,1,1,H
2123,The Looming Tower,2018,18+,8.0,88%,0,1,0,0,1,1,H
2124,The Promised Neverland,2019,18+,8.8,,0,1,0,0,1,1,H
2125,Pinky and the Brain,1995,all,7.9,75%,0,1,0,0,1,1,H
2126,Married... with Children,1987,7+,8.0,,0,1,0,0,1,1,H
2127,Last Man Standing,2011,16+,7.6,,0,1,0,0,1,1,H
2128,Emergence,2019,16+,7.2,94%,0,1,0,0,1,1,H
2129,Terriers,2010,18+,8.4,92%,0,1,0,0,1,1,H
2130,UnREAL,2015,18+,7.8,82%,0,1,0,0,1,1,H
2133,Witches of East End,2013,16+,7.6,65%,0,1,0,0,1,1,H
2134,The Wonder Years,1988,7+,8.3,,0,1,0,0,1,1,H
2135,Robot Chicken,2005,18+,7.7,,0,1,0,0,1,1,H
2136,Harlots,2017,18+,7.7,98%,0,1,0,0,1,1,H
2137,Good Behavior,2016,16+,8.1,78%,0,1,0,0,1,1,H
2138,The Golden Girls,1985,7+,7.9,,0,1,0,0,1,1,H
2139,RuPaul's Drag Race All Stars,2012,16+,8.6,70%,0,1,0,0,1,1,H
2140,Will & Grace,1998,16+,7.2,,0,1,0,0,1,1,H
2141,The Outer Limits,1963,7+,8.2,91%,0,1,0,0,1,1,H
2142,Salem,2014,18+,7.1,82%,0,1,0,0,1,1,H
2143,The Hot Zone,2019,16+,7.3,90%,0,1,0,0,1,1,H
2144,Baskets,2016,18+,7.5,92%,0,1,0,0,1,1,H
2145,Make It or Break It,2009,16+,7.5,79%,0,1,0,0,1,1,H
2146,The Great,2020,,7.8,81%,0,1,0,0,1,1,H
2147,Sliders,1995,7+,7.4,,0,1,0,0,1,1,H
2148,The Amazing World of Gumball,2011,7+,8.2,,0,1,0,0,1,1,H
2149,A Million Little Things,2018,16+,7.9,53%,0,1,0,0,1,1,H
2150,Man Seeking Woman,2015,18+,7.7,93%,0,1,0,0,1,1,H
2151,Wu-Tang: An American Saga,2019,18+,8.3,80%,0,1,0,0,1,1,H
2152,Ally McBeal,1997,16+,6.8,61%,0,1,0,0,1,1,H
2153,Siren,2018,16+,7.0,,0,1,0,0,1,1,H
2154,The Detour,2016,7+,7.7,90%,0,1,0,0,1,1,H
2155,Kaguya-sama: Love is War,2019,16+,8.1,,0,1,0,0,1,1,H
2156,My Mad Fat Diary,2013,16+,8.4,95%,0,1,0,0,1,1,H
2157,High School DxD,2012,18+,7.6,,0,1,0,0,1,1,H
2158,Face Off,2011,7+,8.2,,0,1,0,0,1,1,H
2159,Mom,2013,16+,7.2,,0,1,0,0,1,1,H
2160,Full House,1987,all,6.7,,0,1,0,0,1,1,H
2161,ER,1994,16+,7.7,,0,1,0,0,1,1,H
2162,PEN15,2019,18+,7.9,93%,0,1,0,0,1,1,H
2163,Roseanne,1988,7+,7.0,76%,0,1,0,0,1,1,H
2164,Touch,2012,7+,7.4,68%,0,1,0,0,1,1,H
2167,Shark Tank,2009,7+,7.6,,0,1,0,0,1,1,H
2170,Daria,1997,16+,8.0,,0,1,0,0,1,1,H
2171,War and Peace,2016,16+,8.2,,0,1,0,0,1,1,H
2172,SIX,2017,18+,7.3,62%,0,1,0,0,1,1,H
2173,Legit,2013,18+,8.2,96%,0,1,0,0,1,1,H
2175,The Brady Bunch,1969,all,6.7,77%,0,1,0,0,1,1,H
2176,Chicago Med,2015,16+,7.5,,0,1,0,0,1,1,H
2177,Ghost Adventures,2008,7+,7.5,,0,1,0,0,1,1,H
2178,Body of Proof,2011,16+,7.1,76%,0,1,0,0,1,1,H
2179,Roots,2016,16+,7.9,96%,0,1,0,0,1,1,H
2181,Digimon Adventure,1999,7+,7.3,,0,1,0,0,1,1,H
2182,Whitechapel,2009,7+,7.9,75%,0,1,0,0,1,1,H
2183,Tyrant,2014,18+,7.8,60%,0,1,0,0,1,1,H
2184,Breeders,2020,18+,7.1,83%,0,1,0,0,1,1,H
2185,Ben 10,2005,7+,7.2,,0,1,0,0,1,1,H
2186,Alfred Hitchcock Presents,1955,16+,8.5,,0,1,0,0,1,1,H
2187,Solar Opposites,2020,18+,8.2,,0,1,0,0,1,1,H
2188,Everything's Gonna Be Okay,2020,16+,7.0,94%,0,1,0,0,1,1,H
2189,Roswell,1999,16+,7.5,,0,1,0,0,1,1,H
2190,Casual,2015,16+,7.5,92%,0,1,0,0,1,1,H
2192,Boruto: Naruto Next Generations,2017,16+,7.1,,0,1,0,0,1,1,H
2193,Battlestar Galactica,1978,7+,7.2,33%,0,1,0,0,1,1,H
2194,Chance,2016,16+,7.7,75%,0,1,0,0,1,1,H
2197,Jane Eyre,2006,7+,8.3,,0,1,0,0,1,1,H
2198,Dexter's Laboratory,1996,all,7.9,,0,1,0,0,1,1,H
2199,WWE Raw,1993,7+,7.8,,0,1,0,0,1,1,H
2200,Pretty Little Liars: The Perfectionists,2019,16+,7.1,100%,0,1,0,0,1,1,H
2201,Greek,2007,16+,7.5,75%,0,1,0,0,1,1,H
2203,The Wrong Mans,2013,18+,7.8,95%,0,1,0,0,1,1,H
2204,Legends,2014,16+,7.5,56%,0,1,0,0,1,1,H
2205,Black Clover,2017,16+,8.0,,0,1,0,0,1,1,H
2206,Shrill,2019,18+,7.4,87%,0,1,0,0,1,1,H
2207,Underground,2016,18+,7.7,96%,0,1,0,0,1,1,H
2208,The Path,2016,18+,7.3,77%,0,1,0,0,1,1,H
2209,Lodge 49,2018,16+,7.5,93%,0,1,0,0,1,1,H
2210,King of the Hill,1997,7+,7.3,,0,1,0,0,1,1,H
2211,Deadliest Catch,2005,7+,7.8,,0,1,0,0,1,1,H
2212,Angie Tribeca,2016,16+,7.0,96%,0,1,0,0,1,1,H
2213,Prodigal Son,2019,16+,8.2,54%,0,1,0,0,1,1,H
2214,Single Parents,2018,7+,7.0,75%,0,1,0,0,1,1,H
2215,S.W.A.T.,2017,16+,7.0,,0,1,0,0,1,1,H
2216,Doc Martin,2004,7+,8.3,,0,1,0,0,1,1,H
2217,Trust,2018,18+,7.5,78%,0,1,0,0,1,1,H
2218,The Fairly OddParents,2001,all,7.2,,0,1,0,0,1,1,H
2219,The Glades,2010,16+,7.5,59%,0,1,0,0,1,1,H
2220,Top Chef,2006,16+,7.5,,0,1,0,0,1,1,H
2221,10 Things I Hate About You,2009,16+,7.3,88%,0,1,0,0,1,1,H
2222,Teenage Mutant Ninja Turtles,2012,7+,7.8,,0,1,0,0,1,1,H
2223,Das Boot,2018,,7.3,85%,0,1,0,0,1,1,H
2224,Hey Arnold!,1996,all,7.6,,0,1,0,0,1,1,H
2225,NOS4A2,2019,16+,6.7,68%,0,1,0,0,1,1,H
2226,Baby Daddy,2012,16+,7.3,,0,1,0,0,1,1,H
2227,Happy Days,1974,7+,7.4,,0,1,0,0,1,1,H
2228,Murdoch Mysteries,2008,7+,8.1,,0,1,0,0,1,1,H
2229,Brothers and Sisters,2006,16+,7.3,,0,1,0,0,1,1,H
2230,Alone,2015,16+,8.4,,0,1,0,0,1,1,H
2231,Twisted,2013,16+,7.3,73%,0,1,0,0,1,1,H
2232,Making It,2018,7+,7.9,100%,0,1,0,0,1,1,H
2233,Queen Sugar,2016,16+,7.7,97%,0,1,0,0,1,1,H
2234,Miranda,2009,7+,8.1,,0,1,0,0,1,1,H
2235,Mary Kills People,2017,18+,7.5,100%,0,1,0,0,1,1,H
2236,Leah Remini: Scientology and the Aftermath,2016,16+,9.1,,0,1,0,0,1,1,H
2238,I Am the Night,2019,7+,7.0,74%,0,1,0,0,1,1,H
2239,Holey Moley,2019,7+,6.7,91%,0,1,0,0,1,1,H
2240,Kamisama Kiss,2012,7+,8.1,,0,1,0,0,1,1,H
2241,Rascal Does Not Dream of Bunny Girl Senpai,2018,16+,8.0,,0,1,0,0,1,1,H
2242,The Legend of the Blue Sea,2016,,8.1,,0,1,0,0,1,1,H
2243,"Sabrina, the Teenage Witch",1996,all,6.6,,0,1,0,0,1,1,H
2244,The Split,2018,,7.6,73%,0,1,0,0,1,1,H
2245,Airwolf,1984,7+,6.7,,0,1,0,0,1,1,H
2246,Bleak House,2005,16+,8.3,,0,1,0,0,1,1,H
2247,American Housewife,2016,7+,7.3,,0,1,0,0,1,1,H
2248,Monster Musume: Everyday Life with Monster Girls,2017,18+,6.7,,0,1,0,0,1,1,H
2249,Claws,2017,18+,7.3,90%,0,1,0,0,1,1,H
2250,Metalocalypse,2006,18+,8.2,,0,1,0,0,1,1,H
2251,Highschool of the Dead,2010,18+,7.2,,0,1,0,0,1,1,H
2252,The Musketeers,2014,16+,7.8,,0,1,0,0,1,1,H
2253,The Eric Andre Show,2012,18+,8.6,,0,1,0,0,1,1,H
2254,Noragami,2014,16+,7.9,,0,1,0,0,1,1,H
2255,My Teen Romantic Comedy SNAFU,2013,16+,7.8,,0,1,0,0,1,1,H
2256,The First 48,2004,18+,8.2,,0,1,0,0,1,1,H
2257,Sealab 2021,2000,16+,7.9,74%,0,1,0,0,1,1,H
2258,Deutschland 86,2018,,7.6,100%,0,1,0,0,1,1,H
2260,Atlantis,2013,7+,6.6,62%,0,1,0,0,1,1,H
2261,Reprisal,2019,18+,7.5,44%,0,1,0,0,1,1,H
2262,The Event,2010,16+,7.0,67%,0,1,0,0,1,1,H
2263,Danny Phantom,2004,7+,7.1,,0,1,0,0,1,1,H
2264,Life in Pieces,2015,7+,8.0,,0,1,0,0,1,1,H
2266,Cardinal,2017,16+,7.7,,0,1,0,0,1,1,H
2269,Overlord,2015,18+,7.8,,0,1,0,0,1,1,H
2270,Pawn Stars,2009,7+,7.2,,0,1,0,0,1,1,H
2271,American Gothic,1995,7+,8.1,67%,0,1,0,0,1,1,H
2272,LEGO Masters,2020,7+,7.2,67%,0,1,0,0,1,1,H
2273,Anthony Bourdain: No Reservations,2005,7+,8.4,,0,1,0,0,1,1,H
2275,Taxi,1978,7+,7.6,,0,1,0,0,1,1,H
2276,Bless This Mess,2019,7+,6.7,82%,0,1,0,0,1,1,H
2278,Schooled,2019,7+,6.9,73%,0,1,0,0,1,1,H
2280,Assassination Classroom,2015,16+,8.0,,0,1,0,0,1,1,H
2281,The Mick,2017,16+,7.8,,0,1,0,0,1,1,H
2284,Black Lagoon,2006,18+,8.0,,0,1,0,0,1,1,H
2286,DARLING in the FRANXX,2018,16+,7.3,,0,1,0,0,1,1,H
2287,Diabolik Lovers,2013,16+,5.3,,0,1,0,0,1,1,H
2288,Numb3rs,2006,7+,6.9,,0,1,0,0,1,1,H
2289,The Masked Singer,2019,7+,6.3,,0,1,0,0,1,1,H
2290,Naked and Afraid,2013,16+,6.6,,0,1,0,0,1,1,H
2291,Friday Night Dinner,2011,18+,8.1,,0,1,0,0,1,1,H
2292,Fire Force,2019,7+,7.7,,0,1,0,0,1,1,H
2293,Station 19,2018,16+,6.5,,0,1,0,0,1,1,H
2294,The Future Diary,2011,18+,7.6,,0,1,0,0,1,1,H
2295,Saved by the Bell,1989,all,7.0,,0,1,0,0,1,1,H
2296,Breakout Kings,2011,16+,7.3,41%,0,1,0,0,1,1,H
2297,The Ultimate Fighter,2005,16+,7.8,,0,1,0,0,1,1,H
2298,Ergo Proxy,2006,16+,8.0,,0,1,0,0,1,1,H
2299,Saving Hope,2012,16+,7.5,,0,1,0,0,1,1,H
2300,The Bold Type,2017,16+,8.0,,0,1,0,0,1,1,H
2301,Pitch,2016,16+,7.4,94%,0,1,0,0,1,1,H
2303,Dragon Ball GT,1996,7+,6.8,,0,1,0,0,1,1,H
2304,The Long Road Home,2017,18+,7.5,77%,0,1,0,0,1,1,H
2305,Crayon Shin-chan,1992,7+,7.9,,0,1,0,0,1,1,H
2306,Intervention,2005,16+,7.9,,0,1,0,0,1,1,H
2308,Outsourced,2010,16+,7.5,20%,0,1,0,0,1,1,H
2309,60 Days In,2016,16+,7.7,,0,1,0,0,1,1,H
2310,Into the Dark,2018,18+,6.3,74%,0,1,0,0,1,1,H
2311,Clique,2017,7+,7.0,100%,0,1,0,0,1,1,H
2312,The Son,2017,16+,7.5,52%,0,1,0,0,1,1,H
2313,Songland,2019,7+,7.7,67%,0,1,0,0,1,1,H
2314,Lincoln Rhyme: Hunt for the Bone Collector,2020,16+,6.9,30%,0,1,0,0,1,1,H
2315,Saving Grace,2007,18+,7.6,73%,0,1,0,0,1,1,H
2316,90 Day Fiancé,2014,16+,6.3,,0,1,0,0,1,1,H
2317,"Beverly Hills, 90210",1990,7+,6.3,,0,1,0,0,1,1,H
2319,MasterChef,2010,16+,7.3,,0,1,0,0,1,1,H
2320,This Country,2017,16+,8.5,96%,0,1,0,0,1,1,H
2321,Kitchen Nightmares,2007,16+,7.4,,0,1,0,0,1,1,H
2322,90 Day Fiancé: Before the 90 Days,2017,16+,6.7,,0,1,0,0,1,1,H
2323,Remington Steele,1982,7+,7.2,,0,1,0,0,1,1,H
2324,Tyler Perry's If Loving You Is Wrong,2014,16+,5.8,,0,1,0,0,1,1,H
2326,Lark Rise to Candleford,2008,7+,8.1,,0,1,0,0,1,1,H
2327,Catfish: The TV Show,2012,16+,7.1,,0,1,0,0,1,1,H
2328,Agatha Christie's Marple,2004,16+,7.7,,0,1,0,0,1,1,H
2329,Monogatari,2009,16+,8.0,,0,1,0,0,1,1,H
2330,Project Runway,2004,16+,7.3,,0,1,0,0,1,1,H
2331,The First,2018,18+,6.7,68%,0,1,0,0,1,1,H
2332,9-1-1: Lone Star,2020,16+,6.4,,0,1,0,0,1,1,H
2334,Homicide Hunter: Lt Joe Kenda,2011,16+,8.8,,0,1,0,0,1,1,H
2335,Seraph of the End,2015,16+,7.5,,0,1,0,0,1,1,H
2336,Gangland Undercover,2015,16+,8.2,,0,1,0,0,1,1,H
2337,Party of Five,1994,7+,6.8,,0,1,0,0,1,1,H
2338,Devious Maids,2013,7+,7.8,,0,1,0,0,1,1,H
2339,Digimon Tamers,2001,7+,7.7,,0,1,0,0,1,1,H
2340,Drunk History,2013,16+,7.8,,0,1,0,0,1,1,H
2341,The Penguins of Madagascar,2009,7+,7.6,,0,1,0,0,1,1,H
2342,The Purge,2018,18+,6.4,42%,0,1,0,0,1,1,H
2344,Higurashi When They Cry,2006,18+,8.0,,0,1,0,0,1,1,H
2345,Melissa & Joey,2010,7+,7.0,,0,1,0,0,1,1,H
2347,General Hospital,1963,7+,6.5,,0,1,0,0,1,1,H
2348,Scott & Bailey,2011,7+,7.9,,0,1,0,0,1,1,H
2349,Dollface,2019,,7.4,50%,0,1,0,0,1,1,H
2350,Upstairs Downstairs,2010,7+,7.4,,0,1,0,0,1,1,H
2351,Difficult People,2015,18+,7.0,95%,0,1,0,0,1,1,H
2352,Apple Tree Yard,2017,18+,7.1,92%,0,1,0,0,1,1,H
2354,Good Trouble,2019,16+,7.4,,0,1,0,0,1,1,H
2355,While You Were Sleeping,2017,,8.4,,0,1,0,0,1,1,H
2356,Mr. Pickles,2014,18+,7.3,,0,1,0,0,1,1,H
2357,Log Horizon,2013,16+,7.7,,0,1,0,0,1,1,H
2359,Prisoners of War,2010,,8.4,100%,0,1,0,0,1,1,H
2360,The Fades,2011,18+,7.8,,0,1,0,0,1,1,H
2361,The Firm,2012,16+,7.0,39%,0,1,0,0,1,1,H
2362,Fruits Basket,2019,7+,8.3,,0,1,0,0,1,1,H
2363,Adam-12,1968,7+,7.5,,0,1,0,0,1,1,H
2366,Gold Rush,2011,7+,7.3,,0,1,0,0,1,1,H
2367,Lupin the Third,1971,16+,7.9,,0,1,0,0,1,1,H
2369,Hill Street Blues,1981,16+,8.1,,0,1,0,0,1,1,H
2370,Brickleberry,2012,18+,7.4,,0,1,0,0,1,1,H
2371,The Tonight Show Starring Jimmy Fallon,2014,16+,7.3,,0,1,0,0,1,1,H
2372,Jeopardy!,1964,all,8.2,,0,1,0,0,1,1,H
2373,Family Matters,1989,all,6.5,,0,1,0,0,1,1,H
2374,Foster's Home for Imaginary Friends,2004,7+,7.6,,0,1,0,0,1,1,H
2375,National Treasure,2016,16+,7.4,91%,0,1,0,0,1,1,H
2376,Kojak,1973,16+,7.1,,0,1,0,0,1,1,H
2377,Time After Time,2017,16+,6.7,67%,0,1,0,0,1,1,H
2378,Star,2016,16+,6.6,,0,1,0,0,1,1,H
2379,The Marvelous Misadventures of Flapjack,2008,7+,7.8,,0,1,0,0,1,1,H
2380,Expedition Unknown,2015,7+,8.2,,0,1,0,0,1,1,H
2381,I'm Dying Up Here,2017,18+,7.4,51%,0,1,0,0,1,1,H
2382,Fixer Upper,2013,all,8.3,,0,1,0,0,1,1,H
2383,The Familiar of Zero,2006,16+,7.1,,0,1,0,0,1,1,H
2384,The Voice,2011,7+,6.5,,0,1,0,0,1,1,H
2385,Wings,1990,7+,7.2,,0,1,0,0,1,1,H
2386,The Cool Kids,2018,16+,7.0,65%,0,1,0,0,1,1,H
2389,The Conners,2018,7+,5.3,89%,0,1,0,0,1,1,H
2390,Garfield and Friends,1988,7+,7.3,,0,1,0,0,1,1,H
2391,New Tricks,2003,16+,7.8,,0,1,0,0,1,1,H
